,lon,lat,alt
2019-08-05 14:19:03,-123.0759850000,48.6990120000,0
2019-08-05 14:19:04,-123.0759780000,48.6990280000,0
2019-08-05 14:19:05,-123.0759720000,48.6990430000,0
2019-08-05 14:19:06,-123.0759630000,48.6990600000,0
2019-08-05 14:19:07,-123.0759550000,48.6990750000,0
2019-08-05 14:19:08,-123.0759450000,48.6990920000,0
2019-08-05 14:19:09,-123.0759350000,48.6991070000,0
2019-08-05 14:19:10,-123.0759270000,48.6991230000,0
2019-08-05 14:19:11,-123.0759180000,48.6991380000,0
2019-08-05 14:19:12,-123.0759100000,48.6991550000,0
2019-08-05 14:19:13,-123.0759020000,48.6991700000,0
2019-08-05 14:19:14,-123.0758930000,48.6991870000,0
2019-08-05 14:19:15,-123.0758850000,48.6992020000,0
2019-08-05 14:19:16,-123.0758750000,48.6992170000,0
2019-08-05 14:19:17,-123.0758650000,48.6992330000,0
2019-08-05 14:19:18,-123.0758570000,48.6992480000,0
2019-08-05 14:19:19,-123.0758500000,48.6992630000,0
2019-08-05 14:19:20,-123.0758430000,48.6992780000,0
2019-08-05 14:19:21,-123.0758380000,48.6992950000,0
2019-08-05 14:19:22,-123.0758320000,48.6993120000,0
2019-08-05 14:19:23,-123.0758250000,48.6993270000,0
2019-08-05 14:19:24,-123.0758180000,48.6993430000,0
2019-08-05 14:19:25,-123.0758120000,48.6993580000,0
2019-08-05 14:19:26,-123.0758050000,48.6993750000,0
2019-08-05 14:19:27,-123.0757970000,48.6993900000,0
2019-08-05 14:19:28,-123.0757900000,48.6994070000,0
2019-08-05 14:19:29,-123.0757830000,48.6994230000,0
2019-08-05 14:19:30,-123.0757750000,48.6994380000,0
2019-08-05 14:19:31,-123.0757680000,48.6994550000,0
2019-08-05 14:19:32,-123.0757600000,48.6994700000,0
2019-08-05 14:19:33,-123.0757520000,48.6994850000,0
2019-08-05 14:19:34,-123.0757420000,48.6995000000,0
2019-08-05 14:19:35,-123.0757320000,48.6995170000,0
2019-08-05 14:19:36,-123.0757220000,48.6995320000,0
2019-08-05 14:19:37,-123.0757130000,48.6995480000,0
2019-08-05 14:19:38,-123.0757030000,48.6995630000,0
2019-08-05 14:19:39,-123.0756950000,48.6995780000,0
2019-08-05 14:19:40,-123.0756850000,48.6995930000,0
2019-08-05 14:19:41,-123.0756730000,48.6996080000,0
2019-08-05 14:19:42,-123.0756620000,48.6996230000,0
2019-08-05 14:19:43,-123.0756520000,48.6996380000,0
2019-08-05 14:19:44,-123.0756420000,48.6996520000,0
2019-08-05 14:19:45,-123.0756320000,48.6996670000,0
2019-08-05 14:19:46,-123.0756220000,48.6996820000,0
2019-08-05 14:19:47,-123.0756130000,48.6996970000,0
2019-08-05 14:19:48,-123.0756030000,48.6997120000,0
2019-08-05 14:19:49,-123.0755950000,48.6997270000,0
2019-08-05 14:19:50,-123.0755850000,48.6997420000,0
2019-08-05 14:19:51,-123.0755750000,48.6997570000,0
2019-08-05 14:19:52,-123.0755630000,48.6997700000,0
2019-08-05 14:19:53,-123.0755520000,48.6997850000,0
2019-08-05 14:19:54,-123.0755420000,48.6998000000,0
2019-08-05 14:19:55,-123.0755330000,48.6998150000,0
2019-08-05 14:19:56,-123.0755250000,48.6998300000,0
2019-08-05 14:19:57,-123.0755150000,48.6998450000,0
2019-08-05 14:19:58,-123.0755070000,48.6998600000,0
2019-08-05 14:19:59,-123.0754980000,48.6998730000,0
2019-08-05 14:20:00,-123.0754900000,48.6998880000,0
2019-08-05 14:20:01,-123.0754800000,48.6999030000,0
2019-08-05 14:20:02,-123.0754700000,48.6999180000,0
2019-08-05 14:20:03,-123.0754620000,48.6999330000,0
2019-08-05 14:20:04,-123.0754520000,48.6999480000,0
2019-08-05 14:20:05,-123.0754450000,48.6999620000,0
2019-08-05 14:20:06,-123.0754380000,48.6999770000,0
2019-08-05 14:20:07,-123.0754300000,48.6999920000,0
2019-08-05 14:20:08,-123.0754220000,48.7000070000,0
2019-08-05 14:20:09,-123.0754130000,48.7000220000,0
2019-08-05 14:20:10,-123.0754050000,48.7000370000,0
2019-08-05 14:20:11,-123.0753980000,48.7000520000,0
2019-08-05 14:20:12,-123.0753930000,48.7000670000,0
2019-08-05 14:20:13,-123.0753880000,48.7000830000,0
2019-08-05 14:20:14,-123.0753850000,48.7001000000,0
2019-08-05 14:20:15,-123.0753820000,48.7001170000,0
2019-08-05 14:20:16,-123.0753780000,48.7001330000,0
2019-08-05 14:20:17,-123.0753750000,48.7001480000,0
2019-08-05 14:20:18,-123.0753700000,48.7001650000,0
2019-08-05 14:20:19,-123.0753650000,48.7001820000,0
2019-08-05 14:20:20,-123.0753600000,48.7001980000,0
2019-08-05 14:20:21,-123.0753550000,48.7002150000,0
2019-08-05 14:20:22,-123.0753520000,48.7002320000,0
2019-08-05 14:20:23,-123.0753470000,48.7002480000,0
2019-08-05 14:20:24,-123.0753430000,48.7002650000,0
2019-08-05 14:20:25,-123.0753380000,48.7002830000,0
2019-08-05 14:20:26,-123.0753350000,48.7003000000,0
2019-08-05 14:20:27,-123.0753300000,48.7003170000,0
2019-08-05 14:20:28,-123.0753250000,48.7003330000,0
2019-08-05 14:20:29,-123.0753180000,48.7003480000,0
2019-08-05 14:20:30,-123.0753130000,48.7003670000,0
2019-08-05 14:20:31,-123.0753070000,48.7003830000,0
2019-08-05 14:20:32,-123.0753020000,48.7004000000,0
2019-08-05 14:20:33,-123.0752970000,48.7004170000,0
2019-08-05 14:20:34,-123.0752920000,48.7004330000,0
2019-08-05 14:20:35,-123.0752850000,48.7004500000,0
2019-08-05 14:20:36,-123.0752780000,48.7004650000,0
2019-08-05 14:20:37,-123.0752700000,48.7004820000,0
2019-08-05 14:20:38,-123.0752620000,48.7004970000,0
2019-08-05 14:20:39,-123.0752530000,48.7005120000,0
2019-08-05 14:20:40,-123.0752450000,48.7005280000,0
2019-08-05 14:20:41,-123.0752370000,48.7005450000,0
2019-08-05 14:20:42,-123.0752300000,48.7005600000,0
2019-08-05 14:20:43,-123.0752230000,48.7005750000,0
2019-08-05 14:20:44,-123.0752180000,48.7005920000,0
2019-08-05 14:20:45,-123.0752120000,48.7006070000,0
2019-08-05 14:20:46,-123.0752050000,48.7006230000,0
2019-08-05 14:20:47,-123.0751980000,48.7006380000,0
2019-08-05 14:20:48,-123.0751920000,48.7006550000,0
2019-08-05 14:20:49,-123.0751850000,48.7006680000,0
2019-08-05 14:20:50,-123.0751780000,48.7006850000,0
2019-08-05 14:20:51,-123.0751720000,48.7007000000,0
2019-08-05 14:20:52,-123.0751670000,48.7007150000,0
2019-08-05 14:20:53,-123.0751620000,48.7007320000,0
2019-08-05 14:20:54,-123.0751570000,48.7007470000,0
2019-08-05 14:20:55,-123.0751520000,48.7007620000,0
2019-08-05 14:20:56,-123.0751450000,48.7007770000,0
2019-08-05 14:20:57,-123.0751380000,48.7007920000,0
2019-08-05 14:20:58,-123.0751300000,48.7008070000,0
2019-08-05 14:20:59,-123.0751230000,48.7008200000,0
2019-08-05 14:21:00,-123.0751180000,48.7008350000,0
2019-08-05 14:21:01,-123.0751130000,48.7008500000,0
2019-08-05 14:21:02,-123.0751080000,48.7008650000,0
2019-08-05 14:21:03,-123.0751030000,48.7008800000,0
2019-08-05 14:21:04,-123.0750980000,48.7008950000,0
2019-08-05 14:21:05,-123.0750920000,48.7009100000,0
2019-08-05 14:21:06,-123.0750850000,48.7009230000,0
2019-08-05 14:21:07,-123.0750780000,48.7009380000,0
2019-08-05 14:21:08,-123.0750720000,48.7009530000,0
2019-08-05 14:21:09,-123.0750650000,48.7009680000,0
2019-08-05 14:21:10,-123.0750600000,48.7009830000,0
2019-08-05 14:21:11,-123.0750550000,48.7009970000,0
2019-08-05 14:21:12,-123.0750500000,48.7010120000,0
2019-08-05 14:21:13,-123.0750450000,48.7010270000,0
2019-08-05 14:21:14,-123.0750400000,48.7010420000,0
2019-08-05 14:21:15,-123.0750330000,48.7010570000,0
2019-08-05 14:21:16,-123.0750270000,48.7010720000,0
2019-08-05 14:21:17,-123.0750220000,48.7010850000,0
2019-08-05 14:21:18,-123.0750170000,48.7010980000,0
2019-08-05 14:21:19,-123.0750120000,48.7011130000,0
2019-08-05 14:21:20,-123.0750070000,48.7011280000,0
2019-08-05 14:21:21,-123.0750000000,48.7011420000,0
2019-08-05 14:21:22,-123.0749930000,48.7011570000,0
2019-08-05 14:21:23,-123.0749880000,48.7011700000,0
2019-08-05 14:21:24,-123.0749830000,48.7011850000,0
2019-08-05 14:21:25,-123.0749770000,48.7011980000,0
2019-08-05 14:21:26,-123.0749720000,48.7012130000,0
2019-08-05 14:21:27,-123.0749670000,48.7012280000,0
2019-08-05 14:21:28,-123.0749630000,48.7012430000,0
2019-08-05 14:21:29,-123.0749580000,48.7012570000,0
2019-08-05 14:21:30,-123.0749550000,48.7012720000,0
2019-08-05 14:21:31,-123.0749500000,48.7012850000,0
2019-08-05 14:21:32,-123.0749430000,48.7012980000,0
2019-08-05 14:21:33,-123.0749380000,48.7013130000,0
2019-08-05 14:21:34,-123.0749350000,48.7013280000,0
2019-08-05 14:21:35,-123.0749300000,48.7013430000,0
2019-08-05 14:21:36,-123.0749270000,48.7013580000,0
2019-08-05 14:21:37,-123.0749250000,48.7013750000,0
2019-08-05 14:21:38,-123.0749250000,48.7013900000,0
2019-08-05 14:21:39,-123.0749220000,48.7014070000,0
2019-08-05 14:21:40,-123.0749200000,48.7014220000,0
2019-08-05 14:21:41,-123.0749180000,48.7014370000,0
2019-08-05 14:21:42,-123.0749150000,48.7014520000,0
2019-08-05 14:21:43,-123.0749130000,48.7014670000,0
2019-08-05 14:21:44,-123.0749120000,48.7014820000,0
2019-08-05 14:21:45,-123.0749080000,48.7014980000,0
2019-08-05 14:21:46,-123.0749070000,48.7015130000,0
2019-08-05 14:21:47,-123.0749050000,48.7015300000,0
2019-08-05 14:21:48,-123.0749030000,48.7015450000,0
2019-08-05 14:21:49,-123.0749020000,48.7015600000,0
2019-08-05 14:21:50,-123.0748980000,48.7015770000,0
2019-08-05 14:21:51,-123.0748970000,48.7015920000,0
2019-08-05 14:21:52,-123.0748950000,48.7016080000,0
2019-08-05 14:21:53,-123.0748930000,48.7016230000,0
2019-08-05 14:21:54,-123.0748900000,48.7016400000,0
2019-08-05 14:21:55,-123.0748870000,48.7016550000,0
2019-08-05 14:21:56,-123.0748800000,48.7016720000,0
2019-08-05 14:21:57,-123.0748750000,48.7016880000,0
2019-08-05 14:21:58,-123.0748670000,48.7017030000,0
2019-08-05 14:21:59,-123.0748580000,48.7017180000,0
2019-08-05 14:22:00,-123.0748500000,48.7017330000,0
2019-08-05 14:22:01,-123.0748420000,48.7017480000,0
2019-08-05 14:22:02,-123.0748350000,48.7017630000,0
2019-08-05 14:22:03,-123.0748280000,48.7017770000,0
2019-08-05 14:22:04,-123.0748200000,48.7017900000,0
2019-08-05 14:22:05,-123.0748120000,48.7018050000,0
2019-08-05 14:22:06,-123.0748020000,48.7018180000,0
2019-08-05 14:22:07,-123.0747930000,48.7018320000,0
2019-08-05 14:22:08,-123.0747830000,48.7018450000,0
2019-08-05 14:22:09,-123.0747750000,48.7018580000,0
2019-08-05 14:22:10,-123.0747650000,48.7018700000,0
2019-08-05 14:22:11,-123.0747550000,48.7018830000,0
2019-08-05 14:22:12,-123.0747450000,48.7018970000,0
2019-08-05 14:22:13,-123.0747350000,48.7019120000,0
2019-08-05 14:22:14,-123.0747250000,48.7019250000,0
2019-08-05 14:22:15,-123.0747170000,48.7019380000,0
2019-08-05 14:22:16,-123.0747050000,48.7019520000,0
2019-08-05 14:22:17,-123.0746950000,48.7019650000,0
2019-08-05 14:22:18,-123.0746850000,48.7019780000,0
2019-08-05 14:22:19,-123.0746770000,48.7019930000,0
2019-08-05 14:22:20,-123.0746670000,48.7020080000,0
2019-08-05 14:22:21,-123.0746600000,48.7020220000,0
2019-08-05 14:22:22,-123.0746530000,48.7020370000,0
2019-08-05 14:22:23,-123.0746450000,48.7020500000,0
2019-08-05 14:22:24,-123.0746380000,48.7020650000,0
2019-08-05 14:22:25,-123.0746280000,48.7020800000,0
2019-08-05 14:22:26,-123.0746180000,48.7020930000,0
2019-08-05 14:22:27,-123.0746080000,48.7021050000,0
2019-08-05 14:22:28,-123.0745970000,48.7021180000,0
2019-08-05 14:22:29,-123.0745850000,48.7021300000,0
2019-08-05 14:22:30,-123.0745730000,48.7021430000,0
2019-08-05 14:22:31,-123.0745620000,48.7021570000,0
2019-08-05 14:22:32,-123.0745520000,48.7021700000,0
2019-08-05 14:22:33,-123.0745430000,48.7021850000,0
2019-08-05 14:22:34,-123.0745370000,48.7022000000,0
2019-08-05 14:22:35,-123.0745280000,48.7022130000,0
2019-08-05 14:22:36,-123.0745180000,48.7022280000,0
2019-08-05 14:22:37,-123.0745100000,48.7022430000,0
2019-08-05 14:22:38,-123.0745030000,48.7022580000,0
2019-08-05 14:22:39,-123.0744970000,48.7022730000,0
2019-08-05 14:22:40,-123.0744900000,48.7022880000,0
2019-08-05 14:22:41,-123.0744830000,48.7023030000,0
2019-08-05 14:22:42,-123.0744770000,48.7023180000,0
2019-08-05 14:22:43,-123.0744700000,48.7023350000,0
2019-08-05 14:22:44,-123.0744630000,48.7023500000,0
2019-08-05 14:22:45,-123.0744580000,48.7023650000,0
2019-08-05 14:22:46,-123.0744530000,48.7023820000,0
2019-08-05 14:22:47,-123.0744480000,48.7023970000,0
2019-08-05 14:22:48,-123.0744450000,48.7024130000,0
2019-08-05 14:22:49,-123.0744420000,48.7024300000,0
2019-08-05 14:22:50,-123.0744380000,48.7024470000,0
2019-08-05 14:22:51,-123.0744350000,48.7024630000,0
2019-08-05 14:22:52,-123.0744300000,48.7024800000,0
2019-08-05 14:22:53,-123.0744270000,48.7024970000,0
2019-08-05 14:22:54,-123.0744230000,48.7025130000,0
2019-08-05 14:22:55,-123.0744220000,48.7025300000,0
2019-08-05 14:22:56,-123.0744200000,48.7025470000,0
2019-08-05 14:22:57,-123.0744200000,48.7025630000,0
2019-08-05 14:22:58,-123.0744180000,48.7025820000,0
2019-08-05 14:22:59,-123.0744170000,48.7025980000,0
2019-08-05 14:23:00,-123.0744170000,48.7026170000,0
2019-08-05 14:23:01,-123.0744180000,48.7026330000,0
2019-08-05 14:23:02,-123.0744200000,48.7026500000,0
2019-08-05 14:23:03,-123.0744220000,48.7026670000,0
2019-08-05 14:23:04,-123.0744250000,48.7026850000,0
2019-08-05 14:23:05,-123.0744280000,48.7027020000,0
2019-08-05 14:23:06,-123.0744320000,48.7027200000,0
2019-08-05 14:23:07,-123.0744350000,48.7027370000,0
2019-08-05 14:23:08,-123.0744370000,48.7027530000,0
2019-08-05 14:23:09,-123.0744380000,48.7027720000,0
2019-08-05 14:23:10,-123.0744400000,48.7027880000,0
2019-08-05 14:23:11,-123.0744430000,48.7028050000,0
2019-08-05 14:23:12,-123.0744470000,48.7028230000,0
2019-08-05 14:23:13,-123.0744500000,48.7028400000,0
2019-08-05 14:23:14,-123.0744550000,48.7028570000,0
2019-08-05 14:23:15,-123.0744600000,48.7028750000,0
2019-08-05 14:23:16,-123.0744650000,48.7028930000,0
2019-08-05 14:23:17,-123.0744700000,48.7029120000,0
2019-08-05 14:23:18,-123.0744750000,48.7029280000,0
2019-08-05 14:23:19,-123.0744800000,48.7029470000,0
2019-08-05 14:23:20,-123.0744850000,48.7029630000,0
2019-08-05 14:23:21,-123.0744900000,48.7029800000,0
2019-08-05 14:23:22,-123.0744950000,48.7029980000,0
2019-08-05 14:23:23,-123.0745000000,48.7030170000,0
2019-08-05 14:23:24,-123.0745050000,48.7030330000,0
2019-08-05 14:23:25,-123.0745080000,48.7030500000,0
2019-08-05 14:23:26,-123.0745130000,48.7030680000,0
2019-08-05 14:23:27,-123.0745170000,48.7030870000,0
2019-08-05 14:23:28,-123.0745180000,48.7031050000,0
2019-08-05 14:23:29,-123.0745220000,48.7031230000,0
2019-08-05 14:23:30,-123.0745230000,48.7031400000,0
2019-08-05 14:23:31,-123.0745270000,48.7031580000,0
2019-08-05 14:23:32,-123.0745300000,48.7031750000,0
2019-08-05 14:23:33,-123.0745330000,48.7031920000,0
2019-08-05 14:23:34,-123.0745370000,48.7032080000,0
2019-08-05 14:23:35,-123.0745420000,48.7032250000,0
2019-08-05 14:23:36,-123.0745450000,48.7032420000,0
2019-08-05 14:23:37,-123.0745470000,48.7032580000,0
2019-08-05 14:23:38,-123.0745500000,48.7032720000,0
2019-08-05 14:23:39,-123.0745520000,48.7032870000,0
2019-08-05 14:23:40,-123.0745530000,48.7033020000,0
2019-08-05 14:23:41,-123.0745550000,48.7033170000,0
2019-08-05 14:23:42,-123.0745550000,48.7033330000,0
2019-08-05 14:23:43,-123.0745530000,48.7033480000,0
2019-08-05 14:23:44,-123.0745520000,48.7033630000,0
2019-08-05 14:23:45,-123.0745500000,48.7033800000,0
2019-08-05 14:23:46,-123.0745470000,48.7033970000,0
2019-08-05 14:23:47,-123.0745420000,48.7034120000,0
2019-08-05 14:23:48,-123.0745370000,48.7034280000,0
2019-08-05 14:23:49,-123.0745320000,48.7034430000,0
2019-08-05 14:23:50,-123.0745270000,48.7034580000,0
2019-08-05 14:23:51,-123.0745220000,48.7034730000,0
2019-08-05 14:23:52,-123.0745150000,48.7034880000,0
2019-08-05 14:23:53,-123.0745100000,48.7035030000,0
2019-08-05 14:23:54,-123.0745050000,48.7035180000,0
2019-08-05 14:23:55,-123.0745000000,48.7035330000,0
2019-08-05 14:23:56,-123.0744950000,48.7035470000,0
2019-08-05 14:23:57,-123.0744900000,48.7035620000,0
2019-08-05 14:23:58,-123.0744830000,48.7035770000,0
2019-08-05 14:23:59,-123.0744770000,48.7035920000,0
2019-08-05 14:24:00,-123.0744720000,48.7036070000,0
2019-08-05 14:24:01,-123.0744650000,48.7036220000,0
2019-08-05 14:24:02,-123.0744580000,48.7036370000,0
2019-08-05 14:24:03,-123.0744530000,48.7036520000,0
2019-08-05 14:24:04,-123.0744500000,48.7036670000,0
2019-08-05 14:24:05,-123.0744470000,48.7036800000,0
2019-08-05 14:24:06,-123.0744430000,48.7036950000,0
2019-08-05 14:24:07,-123.0744400000,48.7037100000,0
2019-08-05 14:24:08,-123.0744370000,48.7037270000,0
2019-08-05 14:24:09,-123.0744330000,48.7037400000,0
2019-08-05 14:24:10,-123.0744320000,48.7037550000,0
2019-08-05 14:24:11,-123.0744300000,48.7037700000,0
2019-08-05 14:24:12,-123.0744280000,48.7037850000,0
2019-08-05 14:24:13,-123.0744270000,48.7038020000,0
2019-08-05 14:24:14,-123.0744270000,48.7038180000,0
2019-08-05 14:24:15,-123.0744270000,48.7038330000,0
2019-08-05 14:24:16,-123.0744270000,48.7038480000,0
2019-08-05 14:24:17,-123.0744270000,48.7038650000,0
2019-08-05 14:24:18,-123.0744250000,48.7038820000,0
2019-08-05 14:24:19,-123.0744230000,48.7038980000,0
2019-08-05 14:24:20,-123.0744230000,48.7039150000,0
2019-08-05 14:24:21,-123.0744230000,48.7039300000,0
2019-08-05 14:24:22,-123.0744250000,48.7039470000,0
2019-08-05 14:24:23,-123.0744250000,48.7039630000,0
2019-08-05 14:24:24,-123.0744250000,48.7039800000,0
2019-08-05 14:24:25,-123.0744250000,48.7039970000,0
2019-08-05 14:24:26,-123.0744270000,48.7040120000,0
2019-08-05 14:24:27,-123.0744270000,48.7040280000,0
2019-08-05 14:24:28,-123.0744280000,48.7040450000,0
2019-08-05 14:24:29,-123.0744280000,48.7040620000,0
2019-08-05 14:24:30,-123.0744270000,48.7040780000,0
2019-08-05 14:24:31,-123.0744270000,48.7040930000,0
2019-08-05 14:24:32,-123.0744250000,48.7041080000,0
2019-08-05 14:24:33,-123.0744220000,48.7041230000,0
2019-08-05 14:24:34,-123.0744200000,48.7041400000,0
2019-08-05 14:24:35,-123.0744180000,48.7041570000,0
2019-08-05 14:24:36,-123.0744180000,48.7041720000,0
2019-08-05 14:24:37,-123.0744180000,48.7041880000,0
2019-08-05 14:24:38,-123.0744200000,48.7042050000,0
2019-08-05 14:24:39,-123.0744220000,48.7042220000,0
2019-08-05 14:24:40,-123.0744230000,48.7042380000,0
2019-08-05 14:24:41,-123.0744270000,48.7042550000,0
2019-08-05 14:24:42,-123.0744300000,48.7042700000,0
2019-08-05 14:24:43,-123.0744320000,48.7042870000,0
2019-08-05 14:24:44,-123.0744330000,48.7043030000,0
2019-08-05 14:24:45,-123.0744350000,48.7043200000,0
2019-08-05 14:24:46,-123.0744370000,48.7043370000,0
2019-08-05 14:24:47,-123.0744380000,48.7043530000,0
2019-08-05 14:24:48,-123.0744400000,48.7043680000,0
2019-08-05 14:24:49,-123.0744420000,48.7043850000,0
2019-08-05 14:24:50,-123.0744420000,48.7044020000,0
2019-08-05 14:24:51,-123.0744430000,48.7044180000,0
2019-08-05 14:24:52,-123.0744450000,48.7044330000,0
2019-08-05 14:24:53,-123.0744480000,48.7044500000,0
2019-08-05 14:24:54,-123.0744500000,48.7044670000,0
2019-08-05 14:24:55,-123.0744500000,48.7044820000,0
2019-08-05 14:24:56,-123.0744520000,48.7044980000,0
2019-08-05 14:24:57,-123.0744530000,48.7045150000,0
2019-08-05 14:24:58,-123.0744550000,48.7045300000,0
2019-08-05 14:24:59,-123.0744570000,48.7045470000,0
2019-08-05 14:25:00,-123.0744570000,48.7045620000,0
2019-08-05 14:25:01,-123.0744580000,48.7045780000,0
2019-08-05 14:25:02,-123.0744580000,48.7045950000,0
2019-08-05 14:25:03,-123.0744580000,48.7046100000,0
2019-08-05 14:25:04,-123.0744580000,48.7046250000,0
2019-08-05 14:25:05,-123.0744570000,48.7046400000,0
2019-08-05 14:25:06,-123.0744570000,48.7046550000,0
2019-08-05 14:25:07,-123.0744570000,48.7046720000,0
2019-08-05 14:25:08,-123.0744570000,48.7046870000,0
2019-08-05 14:25:09,-123.0744570000,48.7047020000,0
2019-08-05 14:25:10,-123.0744570000,48.7047170000,0
2019-08-05 14:25:11,-123.0744550000,48.7047330000,0
2019-08-05 14:25:12,-123.0744530000,48.7047480000,0
2019-08-05 14:25:13,-123.0744530000,48.7047630000,0
2019-08-05 14:25:14,-123.0744520000,48.7047780000,0
2019-08-05 14:25:15,-123.0744500000,48.7047920000,0
2019-08-05 14:25:16,-123.0744480000,48.7048070000,0
2019-08-05 14:25:17,-123.0744470000,48.7048220000,0
2019-08-05 14:25:18,-123.0744430000,48.7048370000,0
2019-08-05 14:25:19,-123.0744380000,48.7048520000,0
2019-08-05 14:25:20,-123.0744330000,48.7048650000,0
2019-08-05 14:25:21,-123.0744270000,48.7048780000,0
2019-08-05 14:25:22,-123.0744200000,48.7048920000,0
2019-08-05 14:25:23,-123.0744130000,48.7049050000,0
2019-08-05 14:25:24,-123.0744080000,48.7049180000,0
2019-08-05 14:25:25,-123.0744020000,48.7049320000,0
2019-08-05 14:25:26,-123.0743970000,48.7049450000,0
2019-08-05 14:25:27,-123.0743900000,48.7049580000,0
2019-08-05 14:25:28,-123.0743850000,48.7049730000,0
2019-08-05 14:25:29,-123.0743780000,48.7049870000,0
2019-08-05 14:25:30,-123.0743700000,48.7049980000,0
2019-08-05 14:25:31,-123.0743650000,48.7050120000,0
2019-08-05 14:25:32,-123.0743580000,48.7050250000,0
2019-08-05 14:25:33,-123.0743530000,48.7050380000,0
2019-08-05 14:25:34,-123.0743500000,48.7050530000,0
2019-08-05 14:25:35,-123.0743470000,48.7050670000,0
2019-08-05 14:25:36,-123.0743430000,48.7050820000,0
2019-08-05 14:25:37,-123.0743400000,48.7050950000,0
2019-08-05 14:25:38,-123.0743370000,48.7051100000,0
2019-08-05 14:25:39,-123.0743350000,48.7051230000,0
2019-08-05 14:25:40,-123.0743320000,48.7051380000,0
2019-08-05 14:25:41,-123.0743280000,48.7051530000,0
2019-08-05 14:25:42,-123.0743230000,48.7051680000,0
2019-08-05 14:25:43,-123.0743200000,48.7051820000,0
2019-08-05 14:25:44,-123.0743150000,48.7051970000,0
2019-08-05 14:25:45,-123.0743100000,48.7052120000,0
2019-08-05 14:25:46,-123.0743050000,48.7052250000,0
2019-08-05 14:25:47,-123.0743000000,48.7052380000,0
2019-08-05 14:25:48,-123.0742950000,48.7052520000,0
2019-08-05 14:25:49,-123.0742900000,48.7052670000,0
2019-08-05 14:25:50,-123.0742850000,48.7052820000,0
2019-08-05 14:25:51,-123.0742800000,48.7052970000,0
2019-08-05 14:25:52,-123.0742730000,48.7053100000,0
2019-08-05 14:25:53,-123.0742700000,48.7053250000,0
2019-08-05 14:25:54,-123.0742650000,48.7053380000,0
2019-08-05 14:25:55,-123.0742600000,48.7053530000,0
2019-08-05 14:25:56,-123.0742550000,48.7053670000,0
2019-08-05 14:25:57,-123.0742500000,48.7053820000,0
2019-08-05 14:25:58,-123.0742450000,48.7053970000,0
2019-08-05 14:25:59,-123.0742400000,48.7054100000,0
2019-08-05 14:26:00,-123.0742350000,48.7054230000,0
2019-08-05 14:26:01,-123.0742320000,48.7054370000,0
2019-08-05 14:26:02,-123.0742270000,48.7054520000,0
2019-08-05 14:26:03,-123.0742220000,48.7054650000,0
2019-08-05 14:26:04,-123.0742170000,48.7054800000,0
2019-08-05 14:26:05,-123.0742120000,48.7054930000,0
2019-08-05 14:26:06,-123.0742070000,48.7055080000,0
2019-08-05 14:26:07,-123.0742020000,48.7055220000,0
2019-08-05 14:26:08,-123.0741970000,48.7055350000,0
2019-08-05 14:26:09,-123.0741920000,48.7055480000,0
2019-08-05 14:26:10,-123.0741870000,48.7055630000,0
2019-08-05 14:26:11,-123.0741830000,48.7055770000,0
2019-08-05 14:26:12,-123.0741780000,48.7055920000,0
2019-08-05 14:26:13,-123.0741720000,48.7056050000,0
2019-08-05 14:26:14,-123.0741670000,48.7056180000,0
2019-08-05 14:26:15,-123.0741620000,48.7056320000,0
2019-08-05 14:26:16,-123.0741570000,48.7056450000,0
2019-08-05 14:26:17,-123.0741520000,48.7056580000,0
2019-08-05 14:26:18,-123.0741480000,48.7056730000,0
2019-08-05 14:26:19,-123.0741450000,48.7056870000,0
2019-08-05 14:26:20,-123.0741400000,48.7057000000,0
2019-08-05 14:26:21,-123.0741350000,48.7057150000,0
2019-08-05 14:26:22,-123.0741320000,48.7057270000,0
2019-08-05 14:26:23,-123.0741280000,48.7057400000,0
2019-08-05 14:26:24,-123.0741230000,48.7057530000,0
2019-08-05 14:26:25,-123.0741200000,48.7057680000,0
2019-08-05 14:26:26,-123.0741150000,48.7057820000,0
2019-08-05 14:26:27,-123.0741120000,48.7057950000,0
2019-08-05 14:26:28,-123.0741080000,48.7058080000,0
2019-08-05 14:26:29,-123.0741050000,48.7058220000,0
2019-08-05 14:26:30,-123.0741000000,48.7058350000,0
2019-08-05 14:26:31,-123.0740980000,48.7058480000,0
2019-08-05 14:26:32,-123.0740950000,48.7058630000,0
2019-08-05 14:26:33,-123.0740900000,48.7058770000,0
2019-08-05 14:26:34,-123.0740870000,48.7058920000,0
2019-08-05 14:26:35,-123.0740830000,48.7059050000,0
2019-08-05 14:26:36,-123.0740780000,48.7059180000,0
2019-08-05 14:26:37,-123.0740750000,48.7059320000,0
2019-08-05 14:26:38,-123.0740720000,48.7059470000,0
2019-08-05 14:26:39,-123.0740680000,48.7059600000,0
2019-08-05 14:26:40,-123.0740680000,48.7059730000,0
2019-08-05 14:26:41,-123.0740680000,48.7059870000,0
2019-08-05 14:26:42,-123.0740680000,48.7060020000,0
2019-08-05 14:26:43,-123.0740700000,48.7060170000,0
2019-08-05 14:26:44,-123.0740720000,48.7060300000,0
2019-08-05 14:26:45,-123.0740750000,48.7060430000,0
2019-08-05 14:26:46,-123.0740770000,48.7060580000,0
2019-08-05 14:26:47,-123.0740800000,48.7060720000,0
2019-08-05 14:26:48,-123.0740830000,48.7060850000,0
